state,dur,sbytes,sttl,sload,dload,swin,synack,ct_state_ttl,ct_srv_dst,ct_src_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat
FIN,0.229538,598,254,18785.56055,7806.986328,255,0.024105,1,11,3,1,3, Fuzzers
FIN,0.403153,630,254,11251.31152,6151.510742,255,0.048298,1,11,3,1,3, Fuzzers
FIN,0.236616,508,254,15485.00488,7573.452148,255,0.021532,1,11,3,1,3, Fuzzers
FIN,0.480929,566,254,8483.581055,5156.686523,255,0.04068,1,11,3,1,3, Fuzzers
FIN,0.265469,2294,254,63374.62891,14555.37109,255,0.042424,1,2,1,1,1,Exploits
FIN,0.179461,758,254,30446.72656,9985.456055,255,0.028644,1,11,3,1,3, Fuzzers
FIN,0.253491,1168,254,33200.38672,28277.13672,255,0.019951,1,1,1,1,1,Exploits
FIN,0.221766,508,254,16521.91992,8080.589844,255,0.053565,1,10,3,1,3, Fuzzers
FIN,0.442843,510,254,8291.87793,5600.179199,255,0.0519,1,10,3,1,3, Fuzzers
FIN,0.465265,510,254,7892.276367,5330.29541,255,0.065595,1,10,3,1,3, Fuzzers
FIN,0.22194,758,254,24619.26758,8074.254395,255,0.024971,1,10,5,1,4, Fuzzers
FIN,0.721854,1002,62,10495.19727,27529.11328,255,0.023227,1,1,5,1,1,Exploits
FIN,0.225663,566,254,18080.05664,7941.044434,255,0.023287,1,10,5,1,4, Fuzzers
FIN,0.295298,1526,254,37223.41406,6068.445801,255,0.038873,1,10,5,1,4, Fuzzers
FIN,0.312349,2550,254,58780.40234,5737.172363,255,0.045421,1,10,5,1,4, Fuzzers
FIN,0.481337,17286,254,272939.75,5152.31543,255,0.056229,1,10,1,1,1, Fuzzers
FIN,0.713281,564,254,5697.614258,3476.890625,255,0.031311,1,2,1,1,1,Reconnaissance
FIN,0.5045,510,254,7278.494141,4915.758301,255,0.05664,1,10,2,1,2, Fuzzers
INT,1.1e-05,168,254,61090908.0,0.0,0,0.0,2,1,1,1,1,Reconnaissance
FIN,0.321579,566,254,12687.39551,5572.50293,255,0.034569,1,10,2,1,2, Fuzzers
FIN,0.473355,758,254,11543.13379,5239.196777,255,0.060275,1,10,3,1,3, Fuzzers
FIN,0.361951,2550,254,50725.09766,4950.946289,255,0.100613,1,10,3,1,3, Fuzzers
FIN,0.232158,1526,254,47347.0625,7718.880859,255,0.060681,1,10,3,1,3, Fuzzers
FIN,0.253196,566,254,16113.99902,7077.520996,255,0.042816,1,10,3,1,3, Fuzzers
FIN,0.263828,510,254,13918.1582,6792.303711,255,0.046707,1,10,3,1,3, Fuzzers
FIN,0.221274,610,254,19848.69336,8098.556641,255,0.021874,1,6,2,1,2, Fuzzers
FIN,0.486067,17286,254,270283.7188,5102.177246,255,0.027693,1,10,3,1,3, Fuzzers
FIN,0.262317,610,254,16743.10156,6831.429199,255,0.042943,1,6,2,1,2, Fuzzers
FIN,0.533223,1526,254,20614.26563,4650.962402,255,0.046422,1,10,3,1,3, Fuzzers
FIN,0.292967,758,254,18650.56445,6116.72998,255,0.062675,1,10,3,1,3, Fuzzers
FIN,2.458184,1526,254,4611.53418,728.993408,255,0.029436,1,1,3,1,1,Exploits
FIN,0.501593,674,254,9681.15625,4944.247559,255,0.049473,1,6,3,1,2, Fuzzers
FIN,0.447867,834,62,13414.69629,22953.24219,255,0.05435,1,10,3,1,3,Exploits
FIN,0.306026,674,254,15867.93262,5855.711426,255,0.044893,1,6,3,1,2, Fuzzers
FIN,0.397337,502,254,9100.586914,4510.025391,255,0.061475,1,6,2,1,2, Fuzzers
FIN,0.318022,610,254,13810.36523,5634.830078,255,0.075497,1,6,2,1,2, Fuzzers
FIN,0.367687,2550,254,49933.77734,4873.710938,255,0.058424,1,10,1,1,1, Fuzzers
INT,1.1e-05,168,254,61090908.0,0.0,0,0.0,2,1,1,1,1,Reconnaissance
FIN,0.3431,546,254,11471.87402,5222.966797,255,0.085473,1,7,3,1,3, Fuzzers
FIN,0.583265,17286,254,225242.3906,4251.926758,255,0.096931,1,7,2,1,2, Fuzzers
FIN,0.30556,502,254,11834.00977,5864.64209,255,0.045494,1,7,3,1,3, Fuzzers
FIN,0.35635,510,254,10304.47559,5028.763672,255,0.060287,1,7,2,1,2, Fuzzers
FIN,0.29253,578,254,14248.11133,6125.867188,255,0.049044,1,7,3,1,3, Fuzzers
FIN,0.619268,566,254,6588.423828,4004.728271,255,0.067513,1,7,2,1,2, Fuzzers
FIN,0.771826,738,254,6892.745117,2321.766846,255,0.070491,1,7,1,1,1, Fuzzers
FIN,0.471293,758,254,11593.63672,3802.305664,255,0.07387,1,7,2,1,2, Fuzzers
FIN,0.311644,1526,254,35271.01563,5750.150879,255,0.081826,1,7,2,1,2, Fuzzers
INT,6e-06,142,254,94666664.0,0.0,0,0.0,2,1,1,1,1,Shellcode
FIN,0.493913,2550,254,37172.53906,3628.169434,255,0.087574,1,7,2,1,2, Fuzzers
FIN,0.80294,364,62,3178.31958,14018.48145,255,0.060365,1,1,2,1,2,Exploits
FIN,0.80294,364,62,3178.31958,14018.48145,255,0.060365,1,1,2,1,2,Exploits
FIN,2.244097,1252,62,4277.890137,5554.126953,255,0.036291,1,1,2,1,2,Exploits
FIN,2.244097,1252,62,4277.890137,5554.126953,255,0.036291,1,1,2,1,2,Exploits
FIN,0.694163,488,254,5070.85498,3572.647705,255,0.058378,1,7,1,1,1, Fuzzers
FIN,0.711511,17286,254,184643.6563,3485.539795,255,0.065482,1,7,2,1,2, Fuzzers
FIN,1.765274,32921,62,145645.375,7790.291992,255,0.06021,1,1,2,1,2,Exploits
FIN,1.765274,32921,62,145645.375,7790.291992,255,0.06021,1,1,2,1,2,Exploits
FIN,0.484331,490,254,7284.274414,3699.948975,255,0.110697,1,7,1,1,1, Fuzzers
FIN,0.620572,490,254,5685.078125,3996.313232,255,0.064251,1,6,1,1,1, Fuzzers
FIN,0.525647,488,254,6696.509277,3409.13208,255,0.096825,1,7,1,1,1, Fuzzers
FIN,0.551533,566,254,7397.562988,3249.125732,255,0.153504,1,6,2,1,2, Fuzzers
FIN,0.389791,566,254,10467.14746,4597.335449,255,0.060595,1,6,2,1,2, Fuzzers
INT,1e-06,168,254,672000000.0,0.0,0,0.0,2,1,2,1,1,Reconnaissance
FIN,0.693573,546,254,5674.961426,2583.722168,255,0.064112,1,6,1,1,1, Fuzzers
FIN,0.714844,566,254,5707.539062,3469.288574,255,0.072316,1,6,1,1,1, Fuzzers
FIN,1.921034,960,62,3797.95459,71053.39844,255,0.064388,1,1,2,1,1,Exploits
FIN,0.708745,738,254,7506.225586,2528.412842,255,0.170416,1,6,1,1,1, Fuzzers
FIN,2.150165,3852,62,13617.55859,5629.335449,255,0.073116,1,1,1,1,1,Exploits
FIN,0.648887,566,254,6287.689941,2761.651855,255,0.11095,1,6,1,1,1, Fuzzers
INT,1e-06,224,254,896000000.0,0.0,0,0.0,2,1,3,1,1,Shellcode
FIN,0.469865,2530,254,38768.58203,3813.861572,255,0.061542,1,6,3,1,2, Fuzzers
FIN,0.384483,1506,254,28214.50977,4660.804199,255,0.083829,1,6,3,1,2, Fuzzers
FIN,0.528575,566,254,7718.866699,3390.247314,255,0.076642,1,6,1,1,1, Fuzzers
FIN,0.598911,566,254,6812.364746,2992.097412,255,0.11019,1,5,1,1,1, Fuzzers
FIN,0.566171,566,254,7206.303711,3165.121582,255,0.103199,1,6,1,1,1, Fuzzers
FIN,0.601562,17266,254,218138.7656,4122.600586,255,0.051896,1,6,1,1,1, Fuzzers
INT,8e-06,168,254,84000000.0,0.0,0,0.0,2,5,3,1,1,Reconnaissance
FIN,0.839901,490,254,4200.495117,2952.729004,255,0.076678,1,5,1,1,1, Fuzzers
FIN,0.557756,566,254,7315.026367,3212.874512,255,0.080594,1,5,3,1,1, Fuzzers
FIN,0.919726,10792,254,88008.82031,2696.455322,255,0.093286,1,1,3,1,1,Exploits
FIN,0.667286,566,254,6114.319824,2685.505371,255,0.090447,1,5,1,1,1, Fuzzers
FIN,0.678147,546,254,5804.05127,2642.494873,255,0.105128,1,5,1,1,1, Fuzzers
FIN,0.639995,738,254,8312.56543,3875.030518,255,0.062596,1,5,1,1,1, Fuzzers
FIN,0.554224,566,254,7361.644043,3233.349609,255,0.087775,1,5,1,1,1, Fuzzers
FIN,0.630866,1506,254,17195.41016,2840.539795,255,0.126315,1,5,1,1,1, Fuzzers
FIN,0.995681,958,254,6933.947754,2490.757568,255,0.056669,1,1,1,1,1,Exploits
FIN,0.942657,566,254,4328.191406,1901.009644,255,0.137829,1,5,1,1,1, Fuzzers
FIN,0.878903,1408,62,11905.75098,167936.625,255,0.078317,1,1,1,1,1,Exploits
FIN,0.445105,2530,254,40925.17578,4026.016357,255,0.08559,1,5,1,1,1, Fuzzers
FIN,0.570671,490,254,6182.195801,3140.162842,255,0.104721,1,5,2,1,2, Fuzzers
FIN,0.656631,566,254,6213.535645,2729.082275,255,0.102238,1,2,1,1,1, Fuzzers
FIN,0.646571,17266,254,202953.7344,3835.619141,255,0.10056,1,5,2,1,2, Fuzzers
FIN,1.488211,1530,62,7402.175781,8364.405273,255,0.061219,1,1,2,1,1,Generic
FIN,0.726054,566,254,5619.416504,2468.135986,255,0.133959,1,2,1,1,1, Fuzzers
FIN,0.59738,546,254,6588.770996,2999.765625,255,0.072904,1,5,2,1,1, Fuzzers
FIN,1.467368,848,254,4165.280762,1690.100952,255,0.113661,1,1,1,1,1,Reconnaissance
FIN,0.520105,738,254,10228.7041,3445.458008,255,0.084174,1,5,1,1,1, Fuzzers
FIN,0.804818,566,254,5069.469238,2226.590332,255,0.172254,1,4,1,1,1, Fuzzers
FIN,0.777999,926,254,8575.84668,2303.344971,255,0.095468,1,1,1,1,1,Reconnaissance
FIN,0.729768,1506,254,14864.99902,3398.340332,255,0.091015,1,4,1,1,1, Fuzzers
FIN,0.656786,2530,254,27735.06055,2728.437988,255,0.139018,1,4,2,1,1, Fuzzers
FIN,1.086739,564,254,3739.628662,2282.056885,255,0.072558,1,1,2,1,1,Reconnaissance
FIN,3.011018,948,62,2393.874756,7468.570312,255,0.073164,1,1,1,1,1,Exploits
CON,0.198835,168,254,3379.686768,2253.124512,0,0.0,3,4,2,1,1,Exploits
FIN,0.690065,17266,254,190161.7969,3593.864258,255,0.106364,1,4,1,1,1, Fuzzers
FIN,1.154702,822,62,5126.864258,16267.40137,255,0.228594,1,1,2,1,1,Exploits
FIN,0.526799,490,254,6697.05127,3401.676758,255,0.081757,1,6,1,1,1, Fuzzers
FIN,0.989976,546,254,3975.854004,2505.111328,255,0.107366,1,6,1,1,1, Fuzzers
FIN,3.211168,952,62,2254.631348,6367.776367,255,0.083178,1,1,1,1,1,Exploits
CON,0.208751,2962,254,56756.61719,14562.80469,0,0.0,3,6,1,1,1,Exploits
FIN,0.745344,1168,254,11291.43066,2404.259033,255,0.074503,1,2,2,1,1,Exploits
INT,0.0,1502,255,0.0,0.0,0,0.0,0,6,1,1,1,Exploits
FIN,0.658694,738,254,8076.587402,2720.534668,255,0.171194,1,6,1,1,1, Fuzzers
FIN,1.537058,1182,62,5813.704102,353183.8125,255,0.079388,1,1,1,1,1,Exploits
FIN,0.636317,1506,254,17048.10547,2816.206299,255,0.070192,1,6,2,1,1, Fuzzers
FIN,3.553457,5426,254,11344.44531,504.297638,255,0.07485,1,2,2,1,1,Exploits
FIN,2.086557,832,62,2990.572754,3393.149658,255,0.081175,1,1,1,1,1,Exploits
FIN,0.728531,2530,254,25003.74023,2459.744385,255,0.090823,1,4,1,1,1, Fuzzers
FIN,1.689867,2084,254,9250.431641,7579.294434,255,0.15542,1,2,1,1,1,DoS
FIN,0.664896,17266,254,197360.1875,3729.906494,255,0.103165,1,4,1,1,1, Fuzzers
FIN,0.544761,1282,254,16946.88086,3289.515869,255,0.099303,1,1,1,1,1,Worms
FIN,1.408533,364,62,1811.814209,3214.692139,255,0.076494,1,1,4,1,2,Exploits
FIN,1.408533,364,62,1811.814209,3214.692139,255,0.076494,1,1,4,1,2,Exploits
FIN,0.541631,7552,254,103583.4375,3308.525635,255,0.189636,1,2,1,1,1,Exploits
FIN,3.612881,1244,62,2641.65918,3505.23584,255,0.09759,1,1,4,1,2,Exploits
FIN,3.612881,1244,62,2641.65918,3505.23584,255,0.09759,1,1,4,1,2,Exploits
FIN,0.654206,546,254,6016.453613,2739.198486,255,0.122176,1,4,4,1,2, Fuzzers
FIN,0.572017,546,254,6880.914062,3132.773926,255,0.07451,1,4,4,1,2, Fuzzers
FIN,1.661113,1028,62,4729.358887,146167.0625,255,0.051365,1,1,1,1,1,Exploits
FIN,0.610784,546,254,6444.176758,2933.934082,255,0.125636,1,6,1,1,1, Fuzzers
FIN,0.669041,546,254,5883.047852,3706.79834,255,0.059797,1,6,1,1,1, Fuzzers
FIN,1.604427,1010,62,4756.838379,15507.09375,255,0.100078,1,1,2,1,1,DoS
FIN,0.492619,842,62,12309.71582,17603.86719,255,0.063524,1,1,2,1,1,Exploits
FIN,0.450508,546,254,8736.803711,3977.731934,255,0.067362,1,6,2,1,2, Fuzzers
FIN,0.456933,546,254,8613.954102,3921.800537,255,0.058171,1,6,2,1,2, Fuzzers
FIN,0.798566,564,254,5089.122559,3105.566895,255,0.068024,1,1,1,1,1,Reconnaissance
FIN,0.718918,546,254,5474.894043,3449.628418,255,0.079038,1,6,1,1,1, Fuzzers
FIN,0.650093,1430,62,16342.27637,232237.5313,255,0.039651,1,1,1,1,1,Exploits
FIN,0.397838,3928,254,72411.38281,4504.346191,255,0.058108,1,1,1,1,1,Exploits
FIN,0.33374,546,254,11793.61231,5369.449219,255,0.051853,1,6,1,1,1, Fuzzers
FIN,0.32943,546,254,11947.90918,5439.69873,255,0.041619,1,6,3,1,2, Fuzzers
FIN,0.812695,564,254,5000.645996,3051.575195,255,0.072782,1,1,3,1,1,Reconnaissance
FIN,0.540281,546,254,7285.098145,4590.204102,255,0.051386,1,6,3,1,2, Fuzzers
INT,4e-06,728,254,728000000.0,0.0,0,0.0,2,7,2,1,2, Fuzzers
INT,1.2e-05,860,254,286666656.0,0.0,0,0.0,2,7,2,1,2, Fuzzers
INT,6e-06,1596,254,1063999936.0,0.0,0,0.0,2,7,2,1,2, Fuzzers
INT,2e-06,1070,254,2140000000.0,0.0,0,0.0,2,7,2,1,2, Fuzzers
FIN,0.611404,546,254,6437.64209,4056.237793,255,0.049319,1,6,1,1,1, Fuzzers
INT,1.2e-05,748,254,249333328.0,0.0,0,0.0,2,1,1,1,1,DoS
INT,8e-06,798,254,399000000.0,0.0,0,0.0,2,7,2,1,2, Fuzzers
FIN,0.474863,546,254,8288.707031,3773.719971,255,0.08807,1,6,2,1,2, Fuzzers
FIN,0.312443,546,254,12597.49805,5735.446289,255,0.062088,1,6,2,1,2, Fuzzers
INT,6e-06,782,254,521333312.0,0.0,0,0.0,2,7,2,1,2, Fuzzers
INT,8e-06,2116,254,1058000000.0,0.0,0,0.0,2,7,1,1,1, Fuzzers
INT,1.3e-05,1432,254,440615392.0,0.0,0,0.0,2,7,1,1,1, Fuzzers
FIN,1.658292,41347,62,195483.0625,8833.18457,255,0.05791,1,1,1,1,1,Exploits
INT,1.1e-05,168,254,61090908.0,0.0,0,0.0,2,1,2,1,1,Reconnaissance
FIN,0.371563,546,254,10593.08984,4822.870117,255,0.081073,1,7,1,1,1, Fuzzers
INT,8e-06,168,254,84000000.0,0.0,0,0.0,2,1,3,1,1,Reconnaissance
INT,4e-06,342,254,342000000.0,0.0,0,0.0,2,7,3,1,2, Fuzzers
INT,1.3e-05,2142,254,659076928.0,0.0,0,0.0,2,7,3,1,2, Fuzzers
INT,7e-06,746,254,426285696.0,0.0,0,0.0,2,7,2,1,2, Fuzzers
INT,6e-06,1664,254,1109333248.0,0.0,0,0.0,2,7,2,1,2, Fuzzers
FIN,0.725435,952,62,9450.880859,73258.10938,255,0.064053,1,1,3,1,1,Exploits
INT,1.3e-05,1844,254,567384640.0,0.0,0,0.0,2,7,3,1,2, Fuzzers
INT,1.2e-05,1536,254,511999968.0,0.0,0,0.0,2,7,3,1,2, Fuzzers
FIN,0.799244,564,254,5084.805176,3102.932373,255,0.087025,1,1,1,1,1,Reconnaissance
INT,5e-06,1126,254,900800000.0,0.0,0,0.0,2,3,3,1,3, Fuzzers
INT,1.2e-05,1286,254,428666656.0,0.0,0,0.0,2,3,3,1,3, Fuzzers
INT,1.3e-05,2062,254,634461568.0,0.0,0,0.0,2,3,3,1,3, Fuzzers
FIN,1.198329,32288,62,210166.0,11909.91797,255,0.023421,1,1,1,1,1,Exploits
FIN,1.198329,32288,62,210166.0,11909.91797,255,0.023421,1,1,1,1,1,Exploits
FIN,1.980115,64128,62,255039.7188,7260.184082,255,0.081336,1,1,2,1,2,Exploits
FIN,1.196775,8734,254,54740.44922,5581.66748,255,0.082096,1,1,1,1,1,Generic
INT,1.1e-05,168,254,61090908.0,0.0,0,0.0,2,1,2,1,2,Reconnaissance
FIN,0.314297,806,62,18479.33789,25479.08594,255,0.058217,1,1,1,1,1,Exploits
FIN,0.502923,1288,254,18786.17578,29491.5918,255,0.014655,1,1,1,1,1,DoS
FIN,1.796687,1720,62,7458.171387,770173.125,255,0.017267,1,1,1,1,1,Exploits
FIN,1.796687,1720,62,7458.171387,770173.125,255,0.017267,1,1,1,1,1,Exploits
FIN,0.235139,484,254,14833.7793,7621.024414,255,0.022086,1,1,1,1,1,DoS
FIN,0.228126,1114,254,35173.54297,7855.308105,255,0.013577,1,2,1,1,1,Exploits
INT,1.1e-05,168,254,61090908.0,0.0,0,0.0,2,1,1,1,1,Reconnaissance
FIN,2.417925,1236,254,3748.668945,453.28125,255,0.021762,1,1,1,1,1,Exploits
INT,1.1e-05,168,254,61090908.0,0.0,0,0.0,2,1,1,1,1,Reconnaissance
FIN,0.259298,1066,62,30173.77734,613070.6875,255,0.011303,1,2,1,1,1,DoS
FIN,0.223316,870,254,28049.9375,8024.503418,255,0.009532,1,1,1,1,1,Exploits
FIN,0.216338,850,254,28289.06641,8283.334961,255,0.039281,1,1,1,1,1,Exploits
FIN,2.611576,4032,62,12188.80859,1887231.25,255,0.012282,1,2,1,1,1,Generic
FIN,0.575686,2326,62,30989.11719,1914349.25,255,0.054551,1,1,1,1,1,Generic
FIN,0.22383,1992,254,64084.35156,8006.076172,255,0.023364,1,2,1,1,1,Exploits
FIN,0.433664,928,254,15422.07813,5718.713379,255,0.049692,1,1,1,1,1,Exploits
FIN,0.241215,852,62,25437.88672,28389.60938,255,0.01092,1,2,1,1,1,Exploits
FIN,0.293537,1170,62,28698.25781,47476.12891,255,0.021819,1,1,1,1,1,Generic
FIN,0.478577,826,62,12436.87012,58974.83594,255,0.058759,1,2,1,1,1,Exploits
INT,3e-06,168,254,224000000.0,0.0,0,0.0,2,1,1,1,1,Reconnaissance
FIN,0.644512,564,254,6305.545898,3847.872559,255,0.011529,1,1,1,1,1,Reconnaissance
FIN,0.422008,960,254,16378.83594,5876.665527,255,0.033939,1,1,1,1,1,Reconnaissance
FIN,0.284447,860,62,21768.55273,48093.31641,255,0.008733,1,1,1,1,1,Exploits
FIN,2.38404,1274,254,3969.731934,751.665222,255,0.010054,1,1,2,1,1,Reconnaissance
FIN,0.186401,924,254,35707.96484,9613.682617,255,0.007401,1,1,1,1,1,Reconnaissance
FIN,0.935926,1214,62,9983.695312,502544.0,255,0.015771,1,1,2,1,1,Exploits
FIN,0.256937,878,62,25064.50977,847865.4375,255,0.005626,1,1,1,1,1,Exploits
FIN,0.222505,1042,254,33725.08594,8053.751465,255,0.01279,1,1,1,1,1,Exploits
FIN,1.100093,50597,254,361605.7813,13795.19727,255,0.006138,1,1,1,1,1,DoS
FIN,0.91112,3064,62,25559.75,14004.74121,255,0.017966,1,1,1,1,1,Exploits
FIN,0.970075,952,62,7463.340332,113657.1875,255,0.040893,1,1,1,1,1,Exploits
FIN,1.359943,1722,62,9865.119141,993841.625,255,0.011493,1,1,1,1,1,Exploits
FIN,0.242143,844,62,25109.12891,33203.51953,255,0.014667,1,2,3,1,2,Exploits
FIN,0.271802,842,62,22310.35742,71758.11719,255,0.015651,1,2,3,1,2,Exploits
FIN,1.604874,186572,62,924144.8125,13279.54688,255,0.038615,1,1,3,1,1,Exploits
INT,1.1e-05,168,254,61090908.0,0.0,0,0.0,2,1,1,1,1,Reconnaissance
FIN,0.68787,564,254,5908.092773,3605.332275,255,0.031147,1,1,1,1,1,Reconnaissance
FIN,0.194275,2568,254,95205.25,9224.038086,255,0.007404,1,1,1,1,1,Exploits
FIN,0.304608,5102,254,124435.3438,14155.89941,255,0.007889,1,1,1,1,1,Exploits
FIN,0.256495,1432,254,40203.51172,59291.60547,255,0.007058,1,1,1,1,1,Generic
FIN,0.163778,484,254,21297.12109,10941.63965,255,0.007722,1,4,1,1,1, Fuzzers
FIN,0.20859,804,62,27767.39063,43185.19531,255,0.051484,1,1,1,1,1,DoS
FIN,0.177208,484,254,19683.08398,10112.41016,255,0.05575,1,4,3,1,3, Fuzzers
FIN,0.187726,484,254,18580.27148,9545.827148,255,0.021169,1,4,3,1,3, Fuzzers
FIN,0.196917,484,254,17713.04688,9100.28125,255,0.0269,1,13,1,1,1, Fuzzers
FIN,0.194929,484,254,17893.69336,9193.09082,255,0.026344,1,4,3,1,3, Fuzzers
INT,5e-06,168,254,134400000.0,0.0,0,0.0,2,1,1,1,1,Reconnaissance
FIN,0.176713,484,254,19738.21875,10140.73633,255,0.049147,1,13,5,1,5, Fuzzers
FIN,0.18003,484,254,19374.54883,9953.896484,255,0.038677,1,13,5,1,5, Fuzzers
FIN,0.30771,484,254,11335.34863,5823.665527,255,0.065022,1,13,5,2,5, Fuzzers
FIN,0.30771,484,254,11335.34863,5823.665527,255,0.065022,1,13,5,2,5, Fuzzers
FIN,0.177824,484,254,19614.90039,10077.37988,255,0.022915,1,13,5,1,5, Fuzzers
FIN,0.293786,484,254,11872.58789,6099.678223,255,0.03213,1,13,3,1,2, Fuzzers
FIN,0.763129,6587,62,66180.16406,17873.78125,255,0.027343,1,1,3,1,1,Exploits
FIN,0.199097,484,254,17519.09961,9000.638672,255,0.025574,1,13,3,1,2, Fuzzers
FIN,0.240052,484,254,14530.18555,7465.049316,255,0.050554,1,13,4,1,4, Fuzzers
FIN,0.23331,966,254,29831.55469,7680.768066,255,0.032347,1,1,4,1,4,Exploits
FIN,0.323281,484,254,10789.37598,5543.165527,255,0.045418,1,13,4,1,4, Fuzzers
FIN,0.228163,484,254,15287.31641,7854.03418,255,0.035079,1,13,4,1,4, Fuzzers
FIN,0.276434,484,254,12617.83984,6482.560059,255,0.043708,1,13,2,1,2, Fuzzers
FIN,0.257976,484,254,13520.6377,6946.382812,255,0.039616,1,12,1,1,1, Fuzzers
FIN,0.255524,486,254,13712.99707,7013.039551,255,0.03461,1,13,2,1,2, Fuzzers
FIN,0.298669,866,254,20892.69336,5999.953125,255,0.036375,1,1,5,1,1,Exploits
FIN,0.304673,486,254,11500.85547,5881.716309,255,0.038587,1,12,5,1,4, Fuzzers
FIN,1.091795,12805,62,90478.52344,11628.55664,255,0.022471,1,1,1,1,1,Exploits
FIN,0.25836,486,254,13562.4707,6936.058105,255,0.030643,1,12,5,2,4, Fuzzers
FIN,0.25836,486,254,13562.4707,6936.058105,255,0.030643,1,12,5,2,4, Fuzzers
FIN,0.3237,486,254,10824.83789,5535.989746,255,0.048085,1,12,5,1,4, Fuzzers
FIN,0.480666,486,254,7289.885254,5159.507812,255,0.053803,1,12,2,1,2, Fuzzers
FIN,0.51547,8860,254,127697.0469,4811.143066,255,0.045352,1,2,2,1,2,Generic
INT,5e-06,254,254,203200000.0,0.0,0,0.0,2,2,2,1,2,Generic
FIN,0.268323,486,254,13058.8877,6678.518066,255,0.041331,1,12,2,1,2, Fuzzers
FIN,0.589091,486,254,5948.146973,4209.875977,255,0.042041,1,12,2,1,2, Fuzzers
FIN,0.246756,960,254,28011.47656,7262.234863,255,0.039135,1,1,2,1,1,Exploits
FIN,10.005402,11714,62,9331.759766,1821778.375,255,0.006731,1,1,2,1,1,Exploits
FIN,0.246858,486,254,14194.39551,7259.233887,255,0.057079,1,12,2,1,2, Fuzzers
FIN,0.269118,486,254,13020.31055,6658.788574,255,0.039592,1,12,3,1,3, Fuzzers
FIN,0.511052,486,254,6856.444824,4852.734863,255,0.066429,1,12,3,2,3, Fuzzers
FIN,0.511052,486,254,6856.444824,4852.734863,255,0.066429,1,12,3,2,3, Fuzzers
FIN,0.399002,486,254,8781.911133,4491.205566,255,0.06435,1,7,1,1,1, Fuzzers
FIN,0.723544,1430,62,15092.37891,1294141.0,255,0.048931,1,1,1,1,1,DoS
FIN,0.832118,564,254,4883.922852,2980.34668,255,0.055807,1,2,1,1,1,Reconnaissance
FIN,0.856638,564,254,4744.127441,2895.038574,255,0.029442,1,1,1,1,1,Reconnaissance
FIN,0.361729,486,254,9686.80957,4953.984863,255,0.041263,1,7,2,1,2, Fuzzers
FIN,0.465039,486,254,7534.851562,3853.440186,255,0.067118,1,7,2,1,2, Fuzzers
FIN,0.498529,486,254,7028.678711,3594.575439,255,0.06881,1,7,2,1,2, Fuzzers
FIN,0.51945,486,254,6745.596191,4774.280273,255,0.062286,1,7,2,1,2, Fuzzers
FIN,0.531323,486,254,6594.858398,4667.59375,255,0.070505,1,7,2,1,2, Fuzzers
FIN,0.331974,486,254,10555.04395,5398.013184,255,0.050907,1,7,2,1,2, Fuzzers
FIN,0.83574,564,254,4862.756348,2967.430176,255,0.044803,1,2,1,1,1,Reconnaissance
FIN,0.482051,490,254,7318.727539,3717.448975,255,0.138134,1,8,2,1,2, Fuzzers
FIN,0.404506,490,254,8721.75,4430.095215,255,0.080187,1,8,2,1,2, Fuzzers
FIN,3.178211,2676,62,6625.11084,918781.0625,255,0.049201,1,1,1,1,1,Exploits
FIN,1.550194,944,62,4629.098145,11198.59863,255,0.044284,1,1,1,1,1,Exploits
FIN,0.368519,490,254,9573.455078,4862.707031,255,0.059321,1,8,1,1,1, Fuzzers
FIN,0.408099,824,62,14545.49023,59201.32031,255,0.035778,1,1,3,1,1,Exploits
FIN,0.379087,490,254,9306.570312,4727.146973,255,0.066674,1,8,3,1,2, Fuzzers
FIN,0.312008,490,254,11307.40234,5743.442383,255,0.053895,1,8,3,1,2, Fuzzers
FIN,0.408916,490,254,8627.688477,4382.318359,255,0.071876,1,8,3,1,2, Fuzzers
FIN,1.49715,4471,62,22896.83789,8613.699219,255,0.060667,1,1,3,1,1,Exploits
FIN,0.540291,490,254,6529.814453,4590.119141,255,0.078055,1,8,3,1,2, Fuzzers
FIN,0.35174,1446,254,29612.78125,5094.672363,255,0.043004,1,1,1,1,1,Exploits
FIN,0.42182,5512,254,95832.34375,7605.13916,255,0.037073,1,1,2,1,1,Exploits
FIN,0.657062,490,254,5369.356445,3774.377441,255,0.110762,1,8,2,1,1, Fuzzers
FIN,0.515164,490,254,6848.304199,3478.503906,255,0.072815,1,6,2,1,2, Fuzzers
FIN,0.559692,490,254,6303.466797,4431.008301,255,0.073796,1,6,2,1,2, Fuzzers
FIN,0.418286,490,254,8434.420898,4284.149902,255,0.074755,1,6,2,1,2, Fuzzers
FIN,0.414993,550,254,9542.330078,4318.14502,255,0.104365,1,4,2,1,1, Fuzzers
FIN,0.459961,490,254,7670.215332,3895.982422,255,0.073908,1,6,2,1,2, Fuzzers
FIN,0.66717,834,62,9005.201172,49318.76563,255,0.055956,1,1,2,1,1,Exploits
INT,5e-06,806,254,644800000.0,0.0,0,0.0,2,1,2,1,1,Shellcode
FIN,0.454879,490,254,7755.90918,3939.509277,255,0.094445,1,6,2,1,1, Fuzzers
FIN,0.718466,574,254,5756.709473,3451.798828,255,0.09447,1,4,1,1,1, Fuzzers
